,name,latitude,longitude,population
22165,Três Corações,-21.695625,-45.2543675,72796
22166,Carmo do Paranaíba,-18.9992327,-46.306916,29752
22167,Itamonte,-22.2830726,-44.8695785,15440
22168,Jequeri,-20.453056,-42.666111,12845
22169,Novo Cruzeiro,-17.467778,-41.876111,31715
22170,Capela Nova,-20.9236773,-43.6179487,4825
22171,Santo Antônio do Monte,-20.086944,-45.290555,25989
22172,Janaúba,-15.8019291,-43.309246,65387
22173,Paracatu,-17.2174056,-46.8707514,89530
22174,Mateus Leme,-19.986666,-44.428056,27856
22175,Campina Verde,-19.535277,-49.486389,19358
22176,Itamarandiba,-17.8575,-42.859722,33804
22177,Ninheira,-15.3188725,-41.7535577,10301
22178,Ibiá,-19.4771843,-46.5386956,23265
22179,Maria da Fé,-22.3081652,-45.3752771,14216
22180,Mercês,-21.1947265,-43.3407272,10813
22181,Varzelândia,-15.701667,-44.027223,19126
22182,Divisópolis,-15.7216545,-41.0032019,10547
22183,Rio Piracicaba,-19.928889,-43.173889,14167
22184,Prata,-19.307222,-48.923889,27796
22185,Lagoa Dourada,-20.914444,-44.077778,12267
22186,Camanducaia,-22.755278,-46.144444,21074
22187,Tupaciguara,-18.5932122,-48.6999014,24185
22188,Alpinópolis,-20.863611,-46.387777,18490
22189,Itapecerica,-20.472778,-45.125556,21377
22190,Joaíma,-16.6563139,-41.0234956,15562
22191,Guanhães,-18.7753627,-42.9340634,31266
22192,Araçuaí,-16.8484451,-42.0661868,37169
22193,Mariana,-20.3781468,-43.4174862,55353
22194,Yanino-1,59.947418,30.561453,8914
22195,Kirovsk,59.8813954,30.9855331,25705
22196,São Roque,-23.5304843,-47.1355473,80661
22197,Alumínio,-23.5203479,-47.2575256,17079
22198,Hajnówka,52.7396541,23.5817869,21559
22199,Jordanésia,-23.3343981,-46.840337,24313
22200,Cajamar,-23.3561111,-46.8769444,66131
22201,Siikajoenkylä,64.8127124,24.7615677,440
22202,Pļaviņas,56.6194037,25.7403324,3619
22203,Lumijoki,64.8384044,25.1868431,2041
22204,Ostrov,57.344631,28.357817,21700
22205,Zhaslyk,43.9731097,57.4931167,4729
22206,Saint-Pierre,46.7775497,-56.1768672,5456
22207,Mamoudzou,-12.7805856,45.2279908,71437
22208,Ramallah,31.9030543,35.1952255,27460
22209,Givat Zeev,31.8623329,35.1687498,11200
22210,Arrigorriaga,43.2065921,-2.8873537,12374
22211,Wetzlar,50.5525346,8.5074406,51135
22212,Chust,40.9966246,71.2273399,70000
22213,Perama,39.6932343,20.8466667,2693
22214,Meleuz,52.96328,55.928612,59064
22215,Sokh,39.9492718,71.13575,52000
22216,Shafirkan,40.1195445,64.5001903,17000
22217,Yangirabod,40.0309665,65.9695024,20000
22218,Chiroqchi,39.0348001,66.5813858,21000
22219,Kitab,39.119046,66.8798305,45734
22220,Yangi Nishon,38.647735,65.691524,11067
22221,Qamashi,38.8156469,66.4665639,33800
22222,Beshkent,38.8122528,65.651545,11551
22223,Yakkabog',38.9784579,66.6830855,22800
22224,Khazanketkan,43.0132537,59.3650375,5034
22225,Kegeyli,42.7746507,59.6115544,12733
22226,Boysun,38.2040894,67.2033601,27000
22227,Qumqo‘rg‘on,37.8293206,67.5949576,12173
22228,Sherobod,37.6711178,67.0166342,25600
22229,Sharg'un,38.4672135,67.9653621,10716
22230,Ginigathhena,6.9890908,80.4941848,15000
22231,Talawakele,6.9380776,80.661471,5000
22232,Suoyarvi,62.0820094,32.345856,9126
22233,Pitnak,41.2159696,61.3139139,12411
22234,Yangiariq,41.3667743,60.6059782,10500
22235,Qorako'l,39.5118162,63.8392188,1999
22236,Jetisay,40.777134,68.324677,33100
22237,Атакент,40.8462292,68.5019812,20900
22238,Мырзакент,40.6664653,68.5392019,9000
22239,Shardara,41.255856,67.975266,30851
22240,Sho'rchi,37.9981593,67.7908474,21900
22241,Megalopoli,37.4012364,22.1356726,8657
22242,Amaliada,37.7971312,21.35145,18261
22243,Schifflange,49.5062732,6.0118175,11293
22244,Heves,47.5957526,20.2897722,10475
22245,Pilviškiai,54.7178243,23.2266231,2305
22246,Almagro,38.888238,-3.7118218,8855
22247,Verkhnyaya Pyshma,56.9724682,60.5738926,65781
22248,Cangas,42.2647235,-8.7796487,6891
22249,Balykchy,42.456892,76.1960866,42400
22250,Winton,-22.3845163,143.0364812,1337
22251,Karumba,-17.4876079,140.8404027,518
22252,Stryi,49.255875,23.8530863,59488
22253,Kissamos,35.4933441,23.6594698,5000
22254,Caspe,41.2368333,-0.0394819,8000
22255,Cariñena,41.3377248,-1.2248826,3725
22256,Daroca,41.1133264,-1.4170637,2300
22257,Remich,49.5442267,6.3676062,3732
22258,Şile,41.1744067,29.6125216,34241
22259,Bochnia,49.9693563,20.430541,30219
22260,Lisakovsk,52.545864,62.489201,36175
22261,Łęczyca,52.0593642,19.2015681,14786
22262,Huara,-19.9957872,-69.7727034,1082
22263,Ma'adan,35.7556973,39.610608,42652
22264,Lebyazhye,59.9615811,29.4166768,4495
22265,Sanski Most,44.7651882,16.6656827,16913
22266,Almansa,38.8682065,-1.0978627,25654
22267,Caudete,38.706703,-0.9867978,10450
22268,Beniel,38.046901,-1.0012798,7440
22269,Dolores,38.1392436,-0.769318,7392
22270,San Miguel de Salinas,37.9769051,-0.7890649,8057
22271,Edelény,48.293613,20.7340134,9516
22272,Bollullos de la Mitación,37.3399004,-6.1376821,10330
22273,Gines,37.3877985,-6.0785818,13108
22274,Lodeynoye Pole,60.7339323,33.5457731,20135
22275,Крестцы,58.247665,32.522858,7514
22276,Valday,57.9791414,33.2537994,14119
22277,Bologoe,57.885204,34.049603,21845
22278,Galashiels,55.616418,-2.8070791,14994
22279,Al Faw,29.967472,48.4745457,52000
22280,Neyriz,29.1972504,54.3267782,45180
22281,Filiates,39.6003986,20.3088465,2520
22282,Te Puke,-37.7853294,176.3270238,7790
22283,Whakatane,-37.9519223,176.9945977,18700
22284,Zarqan,29.7788503,52.7185108,32261
22285,Wetteren,51.0068804,3.8855494,23000
22286,Sarvestan,29.2721889,53.22157,17000
22287,Estahban,29.1252321,54.0405113,36410
22288,Uman,48.7497621,30.2203052,86614
22289,Khrystynivka,48.8138586,29.9682196,8671
22290,Fasa,28.9366395,53.6510677,110825
22291,Darab,28.753194,54.548149,61672
22292,Qatruyeh,29.1461299,54.7027042,2746
22293,Sarandë,39.8744907,19.9987613,37757
22294,Mahan,30.0536359,57.2883027,19423
22295,Rayen,29.5981294,57.4364877,10289
22296,Kirillov,59.8588453,38.3760743,7439
22297,Alcañiz,41.050254,-0.1329565,15759
22298,Andorra,40.9753365,-0.4442782,8367
22299,Nakadomari,40.9651158,140.4398921,11187
22300,Sukhothai,17.0126541,99.8150671,17823
22301,Tak,16.8722576,99.1248355,19900
22302,Victor Harbor,-35.5545579,138.6234743,10380
22303,Höfn,64.2532647,-15.2080441,1710
22304,Egilsstaðir,65.2620412,-14.4035258,2501
22305,Seydisfjordur,65.2598475,-14.0049009,673
22306,Blönduós,65.6601344,-20.280998,895
22307,Calamocha,40.9198824,-1.299434,3875
22308,Utrillas,40.8127979,-0.8438735,3081
22309,Banjul,13.45535,-16.575646,31356
22310,Farafenni,13.5721243,-15.5979467,19512
22311,Onil,38.6295723,-0.6738417,7723
22312,Berri,-34.2854741,140.6017385,4100
22313,Pego,38.8421876,-0.1178782,11208
22314,Rijkevorsel,51.3495046,4.760708,12040
22315,Merksplas,51.3580597,4.8627541,8321
22316,Brecht,51.3495582,4.6393435,27169
22317,Seirijai,54.2335396,23.8130246,788
22318,Simnas,54.3834122,23.6460683,1514
22319,Ejea de los Caballeros,42.1272823,-1.138433,14161
22320,Istarawshan,39.9080152,68.9956351,60000
22321,Igal,46.5345467,17.9386708,1327
22322,Mora de Rubielos,40.2515738,-0.7533922,1706
22323,Evaz,27.7625325,54.0051497,19987
22324,Abadeh,31.1627056,52.6490454,59116
22325,Lamerd,27.333426,53.1816105,29380
22326,Baft,29.2340169,56.6056569,34512
22327,Bardsir,29.9283973,56.5717384,25152
22328,Zarand,30.8134822,56.5672432,54745
22329,Shahr-e Babak,30.1191968,55.1243149,51620
22330,Ravar,31.2676737,56.8069974,22729
22331,Valderrobres / Vall de Roures,40.8750992,0.1547783,2290
22332,Coari,-4.0885957,-63.1431166,81325
22333,Alluriquín,-0.3222239,-78.9964972,19000
22334,Amaluza,-4.5813631,-79.4268699,3438
22335,Bahía de Caráquez,-0.5999649,-80.423572,24963
22336,San Jacinto de Buena Fe,-0.8966368,-79.4913411,17248
22337,Chaguarpamba,-3.876542,-79.6446609,8512
22338,Chillanes,-1.9432708,-79.0660695,17406
22339,El Esfuerzo,-0.417067,-79.2741536,9000
22340,Gonzanamá,-4.2302729,-79.4365638,2521
22341,Mariehamn,60.102423,19.94126,11060
22342,Guaranda,-1.5922898,-79.0015614,27866
22343,L'Ancienne-Lorette,46.8063745,-71.3584717,16543
22344,Nueva Loja,0.0850662,-76.883564,34106
22345,La Concordia,0.0131023,-79.4012174,60000
22346,Jipijapa,-1.3484029,-80.5792433,39816
22347,Backi Petrovac,45.3600646,19.5914331,6727
22348,Žabalj,45.3728199,20.0637917,9107
22349,Novi Becej,45.5952571,20.1343581,13133
22350,Fonte Boa,-2.5147464,-66.0948424,21859
22351,Boechout,51.1635604,4.4963921,12335
22352,Gelves,37.3395756,-6.0260114,10051
22353,Rønne,55.0994511,14.7060906,13737
22354,Ozimek,50.6789196,18.2125227,8959
22355,Siuntio,60.1378436,24.2266417,6160
22356,Schoten,51.2516344,4.4980446,33256
22357,Macas,-2.3046252,-78.1175466,20000
22358,Puyo,-1.4854777,-77.9969666,37600
22359,Puerto Baquerizo Moreno,-0.902599,-89.610191,18640
22360,Puerto Limón,-0.3874581,-79.3729393,12588
22361,Santa Elena,-2.2270098,-80.8576945,26586
22362,Salinas,-2.2073132,-80.9684566,29294
22363,Tulcán,0.8114572,-77.7172256,82734
22364,Sozoranga,-4.3268672,-79.7902815,3761
22365,28 de Mayo (Yacuambi),-3.6352134,-78.9262931,1325
22366,Belozersk,60.03199,37.7842189,9172
22367,Верхнячка,48.829805,30.0417049,4058
22368,Hua Hin,12.5678487,99.9575368,50169
22369,Hofbieber,50.5857147,9.8360586,6300
22370,Brasschaat,51.2930933,4.489307,37190
22371,Murino,60.0460671,30.4458472,49664
22372,Kuznechnoye,61.1211675,29.8730838,4390
22373,Simav,39.0888824,28.9772886,64015
22374,Villarejo de Salvanés,40.1683582,-3.2738764,7328
22375,Berriozar,42.83565,-1.6745719,10426
22376,Arre,42.8428757,-1.6104582,1010
22377,Futog,45.2373534,19.7064376,18641
22378,La Puebla de Montalbán,39.8644503,-4.3592794,8369
22379,Walgama,5.9424672,80.5149276,15000
22380,Пестово,58.5991505,35.8230767,15137
22381,Reisjärvi,63.6041324,24.9355989,2992
22382,Moratalla,38.1884392,-1.8909344,6022
22383,Tervo,62.9563657,26.7604718,1690
22384,Villava/Atarrrabia,42.8318984,-1.6071287,10568
22385,Blagoveshchensk,55.031143,55.981876,35037
22386,Monte Cristi,19.848379,-71.6456653,25776
22387,Freiberg,50.9169415,13.3428889,41498
22388,Savukoski,67.2923114,28.1638772,387
22389,Pelawatte,6.891596,79.9289573,15000
22390,Varpaisjärvi,63.3606508,27.7578918,1118
22391,Aizkraukle,56.6010778,25.2542544,8403
22392,Abu Kamal,34.4505521,40.9170636,66589
22393,Palaio Faliro,37.9282756,23.6951675,64021
22394,Kallithea,37.9560111,23.7033792,110187
22395,Birsk,55.4206774,55.5407179,46132
22396,Tujmazy,54.606537,53.6974004,68340
22397,Agidel,55.899276,53.9374202,15616
22398,Dyurtyuli,55.490616,54.863895,30986
22399,Kushnarenkovo,55.107124,55.342201,9251
22400,Brightwater,-41.3748768,173.1065596,1950
22401,Baclayon,9.622135,123.9130444,20591
22402,Evijärvi,63.3670713,23.4768632,2691
22403,Kärsämäki,63.979723,25.7588484,2847
22404,Paihia,-35.2818684,174.0896775,1880
22405,Korsnäs,62.7863726,21.18784,2200
22406,Cuéllar,41.3997643,-4.3150702,8261
22407,Alar del Rey,42.6595668,-4.3111784,694
22408,Gradiška,45.1462208,17.2521619,16106
22409,Gračanica,44.7082026,18.3096681,13400
22410,Teslić,44.6065761,17.8595061,7057
22411,Kotor Varoš,44.6204796,17.3698016,7603
22412,Čelinac,44.7241731,17.319359,5802
22413,Anykščiai,55.5257935,25.1061247,10575
22414,Margaret River,-33.9531776,115.0769369,6392
22415,Bugojno,44.0558542,17.4509043,17202
22416,Augusta,-34.3156059,115.1605864,1109
22417,Donji Vakuf,44.1446382,17.3984734,6711
22418,Vitez,44.150409,17.791462,6633
22419,Eyüpsultan,41.0460444,28.9253241,377650
22420,Şişli,41.0612733,28.9850203,272803
22421,Beşiktaş,41.0428465,29.0075283,189356
22422,Beykoz,41.1239355,29.1083151,250410
22423,Çınarcık,40.64314,29.1198184,34076
22424,Ümraniye,41.0222688,29.090073,694158
22425,Maltepe,40.9235417,29.1328359,490151
22426,Kartal,40.8884921,29.1896017,459298
22427,Tuzla,40.8166668,29.3008332,242232
22428,Gölcük,40.7161141,29.8279563,162584
22429,Sint-Pieters-Leeuw,50.7800261,4.2443604,31000
22430,Novodvinsk,64.419212,40.793793,39222
22431,Yanaul,56.27076,54.931702,25894
22432,Asha,54.9908896,57.2780531,29274
22433,Ust'-Katav,54.9307169,58.1743686,22536
22434,Yuryuzan,54.870075,58.427807,11908
22435,Dikili,39.0738718,26.8906516,44172
22436,Filyro,40.6921559,23.003321,3620
22437,Sheksna,59.207035,38.500961,21195
22438,Santa Maria del Camí,39.6479453,2.7779083,7062
22439,Monforte de Lemos,42.5236693,-7.5096951,16630
22440,Sokolac,43.9350525,18.7977167,12000
22441,Carnot,4.9421173,15.8690967,45421
22442,Ciudad Rodrigo,40.5973921,-6.5335182,12513
22443,Horana,6.716628,80.0619488,15000
22444,Boralesgamuwa,6.8410598,79.9017028,15000
22445,Goražde,43.6673112,18.9765501,22897
22446,Foča,43.5058554,18.774393,12334
22447,Vennesla,58.2688968,7.9713527,13118
22448,Hanover,43.703622,-72.288666,11260
22449,Kėdainiai,55.2887322,23.9758359,26648
22450,Novi Travnik,44.1707502,17.6576521,9008
22451,Žepče,44.4239617,18.037904,5460
22452,Zavidovići,44.438255,18.1453909,8174
22453,Maglaj,44.5468344,18.1011571,6099
22454,Tešanj,44.6133803,17.9862488,5531
22455,Modriča,44.9541405,18.3015173,35000
22456,Šamac,45.0605306,18.4684585,5390
22457,Törökbálint,47.4349579,18.9130312,13385
22458,Dunsborough,-33.614656,115.1065921,6039
22459,Yallingup,-33.6395258,115.0259595,1029
22460,Döşemealtı,37.022956,30.6013333,58451
22461,Gündoğmuş,36.814338,31.9983333,7309
22462,Santa Margalida,39.7033676,3.1026602,3719
22463,Boisbriand,45.6130352,-73.8386827,26884
22464,Sainte-Thérèse,45.6342923,-73.8362379,25989
22465,Blainville,45.67932,-73.87619,56863
22466,Saint-Eustache,45.5646052,-73.8929714,44008
22467,Sawankhalok,17.3113715,99.8283253,17823
22468,Milnerton,-33.8794444,18.4963889,80000
22469,Ylikiiminki,65.030429,26.1558845,732
22470,sa Pobla,39.7699388,3.0250102,12831
22471,Krasnoye Selo,59.733921,30.085941,50251
22472,Azuaga,38.2592148,-5.6768563,8140
22473,Castuera,38.7217584,-5.5472366,6503
22474,Fregenal de la Sierra,38.1663968,-6.6525749,5270
22475,Jerez de los Caballeros,38.3201991,-6.7713389,9600
22476,Llerena,38.2378976,-6.0149901,5982
22477,Herrera del Duque,39.1676109,-5.0504659,3449
22478,Santa Marta de los Barros,38.6137965,-6.6275791,4319
22479,Béjar,40.3865812,-5.7649619,13286
22480,Bongor,10.2816341,15.3713139,30518
22481,Ja-ela,7.0793775,79.8907632,32300
22482,Likino-Dulyovo,55.7043101,38.9569091,30345
22483,Lillestrøm,59.9567247,11.0493564,14000
22484,Stavern,58.9983397,10.0360061,5773
22485,Åsgårdstrand,59.3491387,10.4680198,3095
22486,Jessheim,60.1445903,11.1724604,17687
22487,Boumerdes,36.758882,3.470596,41685
22488,Hoeilaart,50.7674846,4.474407,10200
22489,Quixadá,-4.9706021,-39.0158403,79505
22490,Baturité,-4.3290203,-38.8821055,33326
22491,Kestilä,64.3503481,26.2818607,516
22492,Aranjuez,40.03221,-3.6039604,51014
22493,Pelkosenniemi,67.1095969,27.5118116,358
22494,Hisor,38.5253544,68.5525681,26900
22495,Czarnków,52.9050335,16.5639572,11256
22496,Soini,62.8738088,24.2076547,2367
22497,Lubāna,56.9041243,26.7181189,1851
22498,Krasnoobsk,54.9211081,82.9905861,26241
22499,L'Assomption,45.8307051,-73.4222086,22429
22500,Neiba,18.4853505,-71.4199246,53605
22501,Znamianka,48.7199609,32.6659476,24274
22502,Yegoryevsk,55.3829765,39.0356223,71285
22503,Zhanaozen,43.3496121,52.854549,122100
22504,Kuryk,43.176664,51.6796799,8700
22505,Merijärvi,64.2926104,24.4372571,1199
22506,Valtimo,63.6791229,28.8148724,2438
22507,Thenia,36.724986,3.556935,21439
22508,Zemmouri,36.7864064,3.6012209,26408
22509,Tando Allayhar,25.4619907,68.7198264,133487
22510,Ekeren,51.2781955,4.4209857,22623
22511,Marondera,-18.190098,31.545542,52283
22512,Karmaskaly,54.367451,56.168819,9104
22513,Архангельское,54.405724,56.784122,5819
22514,Merksem,51.2438894,4.4397179,41000
22515,Mezhgorye,54.2343532,57.9614935,16019
22516,Andratx,39.5745956,2.4202061,7157
22517,Чишмы,54.58968,55.385605,22008
22518,Gokwe,-18.224982,28.953933,17633
22519,Lakhdaria,36.5644827,3.5967523,59746
22520,Draa Ben Khedda,36.7333317,3.9587692,31382
22521,Dellys,36.915798,3.913104,32954
22522,Wakefield,-41.4056242,173.0428332,2150
22523,Ochakiv,46.6146159,31.5453248,14834
22524,Golitsyno,55.6149602,36.9887625,17301
22525,Mozhaisk,55.5016383,36.0334703,30513
22526,Tuchkovo,55.6014428,36.4662973,18144
22527,Kubinka,55.5755486,36.6952802,21017
22528,Zvenigorod,55.7293613,36.8585382,19384
22529,Bolshiye Vyazyomy,55.6321572,37.0110986,12487
22530,Borovsk,55.2067186,36.4813883,11418
22531,Denham,-25.9280964,113.5372233,699
22532,Nakhabino,55.8394789,37.1770987,39913
22533,Istra,55.9145993,36.8595482,34995
22534,Lubin,51.3974465,16.2051275,74053
22535,Piła,53.1493864,16.7390964,74609
22536,Kędzierzyn-Koźle,50.3448836,18.2109594,63194
22537,Elk,53.8248304,22.3615813,60621
22538,Starachowice,51.0518865,21.0761377,51158
22539,Wodzisław Śląski,50.0024107,18.4630383,48731
22540,Kutno,52.2317559,19.3570182,45657
22541,Nysa,50.4738029,17.3324733,44899
22542,Salas,43.4082096,-6.2568574,1597
22543,Grande Cache,53.8888135,-119.1185658,3571
22544,Kulsary,46.9621483,54.0129176,54000
22545,Makat,47.6471515,53.350528,14880
22546,Inderbor,48.5610249,51.7478775,13200
22547,Makhambet,47.675577,51.5865434,8012
22548,Dossor,47.522774,52.979435,10000
22549,Bronnitsy,55.4219938,38.2590612,21925
22550,Akhtubinsk,48.2877616,46.1744879,38507
22551,Fieni,45.130649,25.4195745,6696
22552,Donauwörth,48.7180364,10.7807299,18317
22553,Timashevsk,45.6123531,38.9504299,52641
22554,Puertollano,38.6852161,-4.1111749,52064
22555,Biggenden,-25.5105,152.0458009,944
22556,Novalja,44.5561174,14.884472,2358
22557,Beyneu,45.321377,55.186226,40400
22558,Mpulungu,-8.766158,31.1196001,10000
22559,Vlasenica,44.1822575,18.9405987,7228
22560,Loznica,44.5298264,19.2220661,19863
22561,Požega,43.8457444,20.0359277,13206
22562,Gacko,43.1681328,18.532483,8990
22563,Bileća,42.87207,18.4284847,8332
22564,Quiroga,42.4751472,-7.2697796,1518
22565,Chantada,42.6096223,-7.7705862,4340
22566,Lalín,42.6614127,-8.1109759,10075
22567,Sekinchan,3.5002934,101.10623,30000
22568,Padang Besar,6.6700684,100.3222705,13748
22569,Skudai,1.5369721,103.662103,203420
22570,Pekan Nanas,1.5067604,103.512715,15000
22571,Puchong,3.0256988,101.6138363,400000
22572,Gemas,2.5812964,102.6117487,29777
22573,Tumpat,6.1983831,102.1681933,153976
22574,Jerantut,3.9366586,102.3719554,120000
22575,Kuala Krai,5.5300168,102.199106,117800
22576,Nibong Tebal,5.1700963,100.4785191,204400
22577,Kuala Berang,5.074295,103.017201,5803
22578,Pokok Sena,6.1673132,100.5174321,50000
22579,Kuala Lipis,4.1869878,102.0544343,20000
22580,Tapah,4.1990915,101.2599231,27863
22581,Pendang,5.9927858,100.4791433,112000
22582,Mantin,2.825719,101.893793,15000
22583,Rantau Panjang,6.0181186,101.9728195,23714
22584,Kerteh,4.5083051,103.4418038,3064
22585,Bayan Lepas,5.295127,100.2604606,217600
22586,Arau,6.4307281,100.2718795,1530
22587,Kota Tinggi,1.733136,103.901511,193210
22588,Parit Buntar,5.1300016,100.4893897,120192
22589,Yong Peng,2.0111092,103.0665739,29046
22590,Kuala Kubu Bharu,3.5640624,101.659417,194387
22591,Rembau,2.5888688,102.0943404,43011
22592,Tanjung Malim,3.6962015,101.5199459,60971
22593,Muadzam Shah,3.0737378,103.0830428,15000
22594,Batu Gajah,4.470533,101.036989,34000
22595,Rawang,3.3197692,101.5773144,50000
22596,Marang,5.2065457,103.2042795,105283
22597,Machang,5.7641131,102.214217,111700
22598,Kampar,4.30066,101.1614462,98878
22599,Renggam,1.8842744,103.4020602,47510
22600,Raub,3.7912608,101.8534912,88600
22601,Baling,5.6774578,100.9172699,135694
22602,Paka,4.636872,103.435976,10600
22603,Bahau,2.8100055,102.4004282,36645
22604,Kuala Pilah,2.741903,102.2499409,63541
22605,Pekan Sepang,2.6923752,101.7501574,207354
22606,Bukit Bakri,2.0424892,102.6539628,30280
